forecast_issue_time,forecast_state_date,lake_id,basin,variable,depth_m,unit,target_name,target_window_start,target_window_end,predicted_mean_temperature,target_climatology_mean,current_anomaly,model_identifier,model_version,anomaly_coefficient,coefficient_fitted,is_valid_forecast,n_valid_target_training_years,target_training_years,target_training_windows_sha256,recent_window_start,recent_window_end,recent_valid_days,recent_30_day_mean,recent_window_climatology,n_valid_recent_training_years,recent_training_years,availability_mode,availability_assumption,observed_mean_temperature,observed_valid_days,climatology_forecast,anomaly_persistence_forecast,climatology_error,anomaly_persistence_error,future_target_anomaly,issue_month,issue_season,anomaly_identity_check
2011-02-22T00:00:00+00:00,2011-02-21,windermere,south,water_temperature,2.0,degC,month_2,2011-03-24,2011-04-22,6.4100496753848,6.621820379088504,-0.21177070370370377,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,64a6cc3fb3c2ffc1b8c6255c09b636ecf0bf896a09b07c7487cfbdb661181125,2011-01-23,2011-02-21,30,4.160586333333334,4.3723570370370375,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,8.650675997222223,30,6.621820379088504,6.4100496753848,-2.0288556181337185,-2.2406263218374223,2.0288556181337185,2,DJF,0.0
2011-03-01T00:00:00+00:00,2011-02-28,windermere,south,water_temperature,2.0,degC,month_1,2011-03-01,2011-03-30,4.970184032407407,4.876382777777778,0.0938012546296294,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,75f07807afcbb9cf2f92e6bf95012158d92a03a5eb5b583bb2a8a8ebdf1d5b11,2011-01-30,2011-02-28,30,4.350570791666667,4.256769537037037,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,5.640675325,30,4.876382777777778,4.970184032407407,-0.7642925472222224,-0.670491292592593,0.7642925472222224,3,MAM,0.0
2011-03-01T00:00:00+00:00,2011-02-28,windermere,south,water_temperature,2.0,degC,month_3,2011-04-30,2011-05-29,11.800335760217113,11.706534505587484,0.0938012546296294,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,fd92f33c5f62b070822bef3fb0379bd630d4c431c1a77ef6ecdf8b92c76c6333,2011-01-30,2011-02-28,30,4.350570791666667,4.256769537037037,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,13.059674305555555,30,11.706534505587484,11.800335760217113,-1.353139799968071,-1.2593385453384425,1.353139799968071,3,MAM,-8.881784197001252e-16
2011-03-08T00:00:00+00:00,2011-03-07,windermere,south,water_temperature,2.0,degC,month_1,2011-03-08,2011-04-06,5.679050921759259,5.287160462962963,0.39189045879629614,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,cf84bae0cf7672a9f6a04b91dc8afb278112403d1a714c3251ab290d2211bbc5,2011-02-06,2011-03-07,30,4.611466384722222,4.219575925925926,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,6.019169834722223,30,5.287160462962963,5.679050921759259,-0.7320093717592595,-0.34011891296296337,0.7320093717592595,3,MAM,0.0
2011-03-08T00:00:00+00:00,2011-03-07,windermere,south,water_temperature,2.0,degC,month_3,2011-05-07,2011-06-05,13.384666829166665,12.99277637037037,0.39189045879629614,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,c17637b1bca719f3b39d0765afbeda1d83789d8fc4b05b65ae51d47c62f79aa0,2011-02-06,2011-03-07,30,4.611466384722222,4.219575925925926,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,13.155024194444444,30,12.99277637037037,13.384666829166665,-0.16224782407407368,0.22964263472222157,0.16224782407407368,3,MAM,-8.881784197001252e-16
2011-03-15T00:00:00+00:00,2011-03-14,windermere,south,water_temperature,2.0,degC,month_1,2011-03-15,2011-04-13,6.292499487962964,5.823234814814815,0.4692646731481487,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,aa364888c3164cde241c8132aec4b1fd82470b63b3044ef2427177872be5f3c8,2011-02-13,2011-03-14,30,4.751422080555556,4.282157407407407,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,6.963984215277778,30,5.823234814814815,6.292499487962964,-1.1407494004629628,-0.6714847273148141,1.1407494004629628,3,MAM,0.0
2011-03-15T00:00:00+00:00,2011-03-14,windermere,south,water_temperature,2.0,degC,month_3,2011-05-14,2011-06-12,14.645301025000002,14.176036351851852,0.4692646731481487,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,60017eee21f0eb3c9f5f4a4a0c3980a8c7d59690f690470c8cbc04bdf6d65b3d,2011-02-13,2011-03-14,30,4.751422080555556,4.282157407407407,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,13.553340680555555,30,14.176036351851852,14.645301025000002,0.622695671296297,1.0919603444444466,-0.622695671296297,3,MAM,8.881784197001252e-16
2011-03-22T00:00:00+00:00,2011-03-21,windermere,south,water_temperature,2.0,degC,month_1,2011-03-22,2011-04-20,6.957461459680134,6.478096023569024,0.4793654361111104,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,5c7e273b295c349a85016c134c45ca799107985d14c002dca3c4fcc069b1165e,2011-02-20,2011-03-21,30,4.972965852777778,4.493600416666667,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,8.177157848611111,30,6.478096023569024,6.957461459680134,-1.6990618250420875,-1.219696388930977,1.6990618250420875,3,MAM,0.0
2011-03-22T00:00:00+00:00,2011-03-21,windermere,south,water_temperature,2.0,degC,month_3,2011-05-21,2011-06-19,15.640711866666667,15.161346430555556,0.4793654361111104,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,4aeddabd9034fbf40a69aff5df6c973d1dd252541536ff169de3139f40594344,2011-02-20,2011-03-21,30,4.972965852777778,4.493600416666667,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,14.17342801388889,30,15.161346430555556,15.640711866666667,0.9879184166666661,1.4672838527777774,-0.9879184166666661,3,MAM,8.881784197001252e-16
2011-03-29T00:00:00+00:00,2011-03-28,windermere,south,water_temperature,2.0,degC,month_2,2011-04-28,2011-05-27,12.154200045524691,11.46555237191358,0.6886476736111113,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,6031e93f076d0d944456468385e45b86d89ef38b61de6971c882f51864faf18c,2011-02-27,2011-03-28,30,5.473312395833333,4.784664722222222,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,13.12199888888889,30,11.46555237191358,12.154200045524691,-1.6564465169753095,-0.9677988433641982,1.6564465169753095,3,MAM,0.0
2011-03-29T00:00:00+00:00,2011-03-28,windermere,south,water_temperature,2.0,degC,month_3,2011-05-28,2011-06-26,16.496353784722224,15.807706111111111,0.6886476736111113,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,f89ad505c49d13d04e8e8119c357685da9d6eca61dd2bc35487c7a660cb71cea,2011-02-27,2011-03-28,30,5.473312395833333,4.784664722222222,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,14.983581875,30,15.807706111111111,16.496353784722224,0.8241242361111105,1.5127719097222236,-0.8241242361111105,3,MAM,1.7763568394002505e-15
2011-04-05T00:00:00+00:00,2011-04-04,windermere,south,water_temperature,2.0,degC,month_2,2011-05-05,2011-06-03,13.328237261111111,12.587841314814815,0.7403959462962959,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,36509669ad259c6b5fddb8a10e2868f37c259878b3bc87cff6b294f3b4cdd880,2011-03-06,2011-04-04,30,5.900731733333333,5.160335787037037,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,13.063755458333333,30,12.587841314814815,13.328237261111111,-0.47591414351851746,0.26448180277777844,0.47591414351851746,4,MAM,0.0
2011-04-05T00:00:00+00:00,2011-04-04,windermere,south,water_temperature,2.0,degC,month_3,2011-06-04,2011-07-03,17.339764987962962,16.599369041666666,0.7403959462962959,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,5762abbc5671318aaab8defa4afb0321f8f64c5ffc385010563af7f16b0a0233,2011-03-06,2011-04-04,30,5.900731733333333,5.160335787037037,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,16.031894402777777,30,16.599369041666666,17.339764987962962,0.5674746388888892,1.307870585185185,-0.5674746388888892,4,MAM,0.0
2011-04-12T00:00:00+00:00,2011-04-11,windermere,south,water_temperature,2.0,degC,month_2,2011-05-12,2011-06-10,14.906990481944444,13.870324587962964,1.036665893981481,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,3f186163a5de98d09add57c023dd83e2add404d2d8b17d2ea469be9f0402b25f,2011-03-13,2011-04-11,30,6.671170523611111,5.63450462962963,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,13.414000527777779,30,13.870324587962964,14.906990481944444,0.45632406018518523,1.4929899541666654,-0.45632406018518523,4,MAM,-8.881784197001252e-16
2011-04-12T00:00:00+00:00,2011-04-11,windermere,south,water_temperature,2.0,degC,month_3,2011-06-11,2011-07-10,18.095681968055555,17.059016074074073,1.036665893981481,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,387608a105b0ce72e50b9ab152b67be1200172732e03dace51962d88aa548eb0,2011-03-13,2011-04-11,30,6.671170523611111,5.63450462962963,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,16.855516680555557,30,17.059016074074073,18.095681968055555,0.2034993935185163,1.2401652874999982,-0.2034993935185163,4,MAM,8.881784197001252e-16
2011-04-19T00:00:00+00:00,2011-04-18,windermere,south,water_temperature,2.0,degC,month_2,2011-05-19,2011-06-17,16.395106881944447,14.918230615740741,1.4768762662037043,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,c245ff69afd77e936f6099affd7e669e6b10858a4a9b21d0a3d87904e342486d,2011-03-20,2011-04-18,30,7.769326451388889,6.292450185185185,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,13.992302097222222,30,14.918230615740741,16.395106881944447,0.9259285185185195,2.4028047847222247,-0.9259285185185195,4,MAM,8.881784197001252e-16
2011-04-19T00:00:00+00:00,2011-04-18,windermere,south,water_temperature,2.0,degC,month_3,2011-06-18,2011-07-17,18.830646525462964,17.35377025925926,1.4768762662037043,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,021a97b59ed7a4ef85fa71787640bbcff85f60643eff137b8711a11f2129fa88,2011-03-20,2011-04-18,30,7.769326451388889,6.292450185185185,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,17.694289541666667,30,17.35377025925926,18.830646525462964,-0.34051928240740637,1.136356983796297,0.34051928240740637,4,MAM,-8.881784197001252e-16
2011-05-31T00:00:00+00:00,2011-05-30,windermere,south,water_temperature,2.0,degC,month_1,2011-05-31,2011-06-29,17.379613666203703,16.173912375,1.2057012912037042,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,26fb5ccb2065ecb7a3f8a0c1ed2e3fd67e2e59102cce12cc6f793fb64c1dbb0f,2011-05-01,2011-05-30,30,13.046294305555556,11.840593014351851,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,15.457947027777777,30,16.173912375,17.379613666203703,0.7159653472222232,1.9216666384259256,-0.7159653472222232,5,MAM,-1.7763568394002505e-15
2011-05-31T00:00:00+00:00,2011-05-30,windermere,south,water_temperature,2.0,degC,month_2,2011-06-30,2011-07-29,18.819374795833333,17.613673504629627,1.2057012912037042,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,9ffee57ee2c73b1620ac69817b4f6e01cbb468950a6f0e3ab2106eee3bc894e8,2011-05-01,2011-05-30,30,13.046294305555556,11.840593014351851,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,18.671866319444444,30,17.613673504629627,18.819374795833333,-1.0581928148148165,0.14750847638888942,1.0581928148148165,5,MAM,1.7763568394002505e-15
2011-05-31T00:00:00+00:00,2011-05-30,windermere,south,water_temperature,2.0,degC,month_3,2011-07-30,2011-08-28,18.49308473101852,17.287383439814814,1.2057012912037042,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,f663aa49907c01e7c2c68773d47992755356bd5f1185ad8cfc2086b57afad31a,2011-05-01,2011-05-30,30,13.046294305555556,11.840593014351851,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,18.43819977777778,30,17.287383439814814,18.49308473101852,-1.150816337962965,0.05488495324074094,1.150816337962965,5,MAM,1.7763568394002505e-15
2011-06-07T00:00:00+00:00,2011-06-06,windermere,south,water_temperature,2.0,degC,month_1,2011-06-07,2011-07-06,16.828942166666664,16.804002328703703,0.02493983796296284,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,b96d5ef072767ce943a62f089a911666c2b5f4e8095cc49edae4d888fd1ded46,2011-05-08,2011-06-06,30,13.206601402777778,13.181661564814815,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,16.400261333333333,30,16.804002328703703,16.828942166666664,0.4037409953703701,0.4286808333333312,-0.4037409953703701,6,JJA,-1.7763568394002505e-15
2011-06-07T00:00:00+00:00,2011-06-06,windermere,south,water_temperature,2.0,degC,month_2,2011-07-07,2011-08-05,17.459512717592595,17.43457287962963,0.02493983796296284,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,8e1f93d6d45f20edf978db6ff700ed30513e709fe39f89afad84b7f4d1a2aad6,2011-05-08,2011-06-06,30,13.206601402777778,13.181661564814815,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,19.02298809722222,30,17.43457287962963,17.459512717592595,-1.5884152175925905,-1.563475379629626,1.5884152175925905,6,JJA,1.7763568394002505e-15
2011-06-07T00:00:00+00:00,2011-06-06,windermere,south,water_temperature,2.0,degC,month_3,2011-08-06,2011-09-04,17.065181259259262,17.040241421296297,0.02493983796296284,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,dd1768ff173193dc022645f6f507bfcdb195681d4418c1a197ddd0219612649c,2011-05-08,2011-06-06,30,13.206601402777778,13.181661564814815,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,17.77188190277778,30,17.040241421296297,17.065181259259262,-0.731640481481481,-0.7067006435185164,0.731640481481481,6,JJA,1.7763568394002505e-15
2011-06-14T00:00:00+00:00,2011-06-13,windermere,south,water_temperature,2.0,degC,month_1,2011-06-14,2011-07-13,16.503467319444447,17.208895125,-0.705427805555555,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,54bd46f62711ad80b66adefcc8944ccd8e4e361d3e25cc843476fe55a35df8de,2011-05-15,2011-06-13,30,13.624489944444445,14.32991775,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,17.23906448611111,30,17.208895125,16.503467319444447,-0.030169361111109794,-0.7355971666666647,0.030169361111109794,6,JJA,0.0
2011-06-14T00:00:00+00:00,2011-06-13,windermere,south,water_temperature,2.0,degC,month_2,2011-07-14,2011-08-12,16.684297814814816,17.38972562037037,-0.705427805555555,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,5d71d485417c375a31f77509692a5471ede69aed1357633efb5e7e658bd2a998,2011-05-15,2011-06-13,30,13.624489944444445,14.32991775,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,19.075530930555555,30,17.38972562037037,16.684297814814816,-1.6858053101851844,-2.3912331157407394,1.6858053101851844,6,JJA,0.0
2011-06-14T00:00:00+00:00,2011-06-13,windermere,south,water_temperature,2.0,degC,month_3,2011-08-13,2011-09-11,15.915480972222223,16.620908777777778,-0.705427805555555,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,11f121d6cda528dd91c88cb08bc09f6df110d4733cdf5cedaf75a5d5a066c96a,2011-05-15,2011-06-13,30,13.624489944444445,14.32991775,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,17.144264333333332,30,16.620908777777778,15.915480972222223,-0.523355555555554,-1.228783361111109,0.523355555555554,6,JJA,0.0
2011-06-21T00:00:00+00:00,2011-06-20,windermere,south,water_temperature,2.0,degC,month_1,2011-06-21,2011-07-20,16.45414440277778,17.439612342592593,-0.9854679398148143,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,e5ff530fa5a67042dc310ffa4410b12a5f40f56b40a75f85dfd6660a60a09cfb,2011-05-22,2011-06-20,30,14.284218361111112,15.269686300925926,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,17.950931333333333,30,17.439612342592593,16.45414440277778,-0.5113189907407403,-1.4967869305555546,0.5113189907407403,6,JJA,0.0
2011-06-21T00:00:00+00:00,2011-06-20,windermere,south,water_temperature,2.0,degC,month_2,2011-07-21,2011-08-19,16.430950518518518,17.416418458333332,-0.9854679398148143,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,fb20de740c0be0f3ee835b928c9f632625af5f2d7cc57392c309874ce9bc8184,2011-05-22,2011-06-20,30,14.284218361111112,15.269686300925926,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,18.88100052777778,30,17.416418458333332,16.430950518518518,-1.4645820694444467,-2.450050009259261,1.4645820694444467,6,JJA,0.0
2011-06-21T00:00:00+00:00,2011-06-20,windermere,south,water_temperature,2.0,degC,month_3,2011-08-20,2011-09-18,15.253416962962962,16.238884902777777,-0.9854679398148143,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,aa1e30cc30345fc359290e4b7461099d910b3229b756d3fa87a8cb31ae006692,2011-05-22,2011-06-20,30,14.284218361111112,15.269686300925926,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,16.495524555555555,30,16.238884902777777,15.253416962962962,-0.25663965277777834,-1.2421075925925926,0.25663965277777834,6,JJA,0.0
2011-06-28T00:00:00+00:00,2011-06-27,windermere,south,water_temperature,2.0,degC,month_1,2011-06-28,2011-07-27,16.78318137962963,17.58581401388889,-0.8026326342592593,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,4c19d839142a0ce1b85f9f84bd7b7f4d0ed4cebfea6f1627da9ecf339f62ac5f,2011-05-29,2011-06-27,30,15.130964097222222,15.933596731481481,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,18.543282736111113,30,17.58581401388889,16.78318137962963,-0.9574687222222238,-1.7601013564814814,0.9574687222222238,6,JJA,1.7763568394002505e-15
2011-06-28T00:00:00+00:00,2011-06-27,windermere,south,water_temperature,2.0,degC,month_2,2011-07-28,2011-08-26,16.565950430555553,17.368583064814814,-0.8026326342592593,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,b5de2570a9c9bbb68be468d35d83a125207482254513bbc3b5ce287ec766b64a,2011-05-29,2011-06-27,30,15.130964097222222,15.933596731481481,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,18.587586291666668,30,17.368583064814814,16.565950430555553,-1.2190032268518536,-2.0216358611111147,1.2190032268518536,6,JJA,-1.7763568394002505e-15
2011-06-28T00:00:00+00:00,2011-06-27,windermere,south,water_temperature,2.0,degC,month_3,2011-08-27,2011-09-25,14.982209569444445,15.784842203703704,-0.8026326342592593,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,f196aeda1e105f166dc9dde96d57b2afc9eff203a2267837cc8709a0ac2d32ed,2011-05-29,2011-06-27,30,15.130964097222222,15.933596731481481,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,15.785380722222222,30,15.784842203703704,14.982209569444445,-0.0005385185185176056,-0.803171152777777,0.0005385185185176056,6,JJA,0.0
2011-07-05T00:00:00+00:00,2011-07-04,windermere,south,water_temperature,2.0,degC,month_1,2011-07-05,2011-08-03,16.97877038888889,17.47822922222222,-0.49945883333333185,full_anomaly_persistence,1.0,1.0,False,True,3,2008|2009|2010,6b7c3665d7e73d67145e6634de3bdd6a9580772b71516c2d61e693348a875b74,2011-06-05,2011-07-04,30,16.160511638888888,16.65997047222222,3,2008|2009|2010,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy,18.952862972222224,30,17.47822922222222,16.97877038888889,-1.4746337500000024,-1.9740925833333343,1.4746337500000024,7,JJA,0.0
